TR:CH063:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.533048433283655,0.910042618990162,0,0.214361430721007,0.900300493358338,0.796116618502313,0,0.5,0.873909523060016,0,0.841600804505925,0.926965011786871,0.91789031479122,0,0.633719871860401,0,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.795857697773584,0,0.523219079449451,0.855486408450958,0.783693144569841,0.702178520367312,0.956699471884613,0,0,0.343416576599118,0.893091627086429,0.882906700075246,0,0.426237750735633,0,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.610248139913188,0,0,0.417717463297923,0.0368476724188484,0.014081269568607,0,0,0,0,0.256852366286757,0,0,0,0.655489020163659,0,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.59133825625867,0.428006416437991,0,0.387971108425809,0.335348832249586,0.0641772473691707,0.284464465991597,0,0,0,0.423553941668078,0,0,0,1,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.703239856129966,0.470342602083924,0,0.715985080435431,0.348363993602476,0.0501507047090677,0,0,0.684043225492026,0,0.846798595336033,0.0181194390946565,0.181336168520282,0,1,0,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.608183666953816,0.108935756584886,0,1,0.453626996677436,0.218583309313789,0,0.380395236366772,0.998927847090357,0,0.998802946393058,0.245613407765659,0.274983039134037,0,0.19473511615386,0,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.626151871541762,0.16249711689798,0,1,0.151119286866287,0.0368787694012177,0.5,0.43112006323054,0.996914203770912,0,0.85459407898994,0.00546832306876529,0.0380741392989477,0,0.345862902148168,0,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9761031986245,0.801544861228274,0,0.69240731308447,0,0.5,0.89608777169583,0.774096612546281,0,0,0.959977927500658,0.340152944183158,0.328635513412309,0,1,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.254717440551131,0.619043341584329,0,0.150298175077121,0.5,0.523772830539294,0.543256627389585,0.95926111755493,0,0,0.635668494401783,0.5,0.50778866682682,0,1,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.567506371669522,0,0,0.272817829829085,0,0,0,0,0,0,0,0,0,0,1,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.433212084083199,0,0,0.229847206054431,0.598091066373169,0.545787955730754,0.276789723544355,0,0.99073482212727,0,0.999000071719179,0.638064299047018,0.731574586557353,0,0.367699646834405,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.245774349493629,0.5,0,0.598994313738908,0.888632410931614,0.885027845467075,0,0.265177264450232,0.134514929166604,0,0.446493060153283,0.569259645231165,0.5,0,1,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.726126228828599,0.976879428768201,0,1,0.716033560479249,0.595255106165,0.93801459898556,0.989000671410203,0.5,0,0.694537463083519,0.950904257932227,0.955964649373605,0,0.591319446788522,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.910443899011813,0.932775672532641,0,0.5,0.95993722073675,0,0.972366058228897,0.987559530682728,0.868507567909835,0,0.578454198169367,0.943116587643726,0.93857343576027,0,0.0676449441085899,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.296589345436983,0.954400463788469,0,0.711406041840079,0.755829994958153,0.697612495087138,0.935081477020656,0.978811355598227,0,0,0,0.941906891984596,0.950038481486002,0,0.408239325297057,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0916830298854402,0.907529296131014,0,0.0930781000874183,0.843045008403829,0.77386117042284,0.853668910989703,0.935757876396973,0,0,0.5,0.930374405364558,0.914174142187867,0,0.228165780849598,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0240370734058752,0.642332006623309,0,0.275167280112055,0.725524175640426,0.642075109920554,0.668205440577279,0.939773706893278,0.545648089061128,0,0,0.836758470426479,0.752613730647279,0,0.180238417476161,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0270134059802336,0.866049289457444,0,0.206912478646056,0.660255968372581,0.660803881560409,0.855892169847363,0.985876593276312,0.69072589430151,0,0,0.860823241463595,0.779675753414125,0,0.5,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.399488604581599,0.0956951153355433,0.167914423853519,0,0,0.721370928110143,0,0,0,0.192485238390861,0,0.238945634850999,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.627441339498516,0.393615125173292,0,0.740741536141977,0.914817033310326,0.534698368845175,0,0.872404253389831,0.445471524173213,0.451118835290917,0,0.213059097204794,0,0
