TR:KI003:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.650599362626928,0.826542663925265,0,0,0.680019762298011,0.886722686283883,0,0,1,0.882988432156147,0.924143797431399,0.900252555014207,0.863574275028055,0.884049806376506,0,0,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.374728300749786,0,0,0,0.0412250954061336,0,0,0,NA,0.5,0,0,0.156591160247391,0,0,0,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.535712843121302,0,0,0,0,0,0,NA,0,0.534052880657179,0,0,0,0,0,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.925178775219359,0.323191632214822,0,0,0.123075831785203,0,0.484600600966347,0,NA,0,0,0,0,0.70750431313815,0,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.584347724379965,0.52944109930689,0,0,0.0939042421166153,0,0,0,NA,0.110009502566035,0.451619651534475,0,0.17276192581705,0.5,0,0,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.402630100459019,0.576952310942084,0,0,0.5,0.720816215420452,0,0,1,0.762410302166519,0.995367129510816,0.485120816358426,0.487120263747054,0.485535647244052,0,0,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.481808490995225,0.291960091360149,0,0,0.144286807593896,0,0.287712309672941,0,1,0.0836069281060505,0.345916560733969,0,0.0297886582753895,0.621207371962549,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.921979468374695,0.383152093035843,0,0,0,0,0.846777066652368,0,NA,0.58510374399172,0,0,0,0.780590172816236,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.582391978223051,0.831211978458384,0,0,0.639299789453848,0.820335040626795,0.736897773297427,0,1,0.848546776240391,0.5,0.820977600774199,0.694521765805913,0.716904926696884,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.427951377260312,0.251043439139596,0,0,0,0,0.536360995480619,0,NA,0.198611091290991,0.474530566962557,0,0.5,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.391762364936325,0.691069595598741,0,0,0.29390279761999,0.323081273241811,0.441309741825265,0,1,0.550637436393198,0.997042342871069,0.420893850005679,0.454336107755291,0.14673029729254,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.177727632850118,0,0,0,0.800583863846342,0.898322827044929,0.5,0,NA,0,0.809616333786547,0.643681890269245,0.666204798305224,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.710904999253228,0.789757867382354,0,0,0.878386530575206,0.920628623658255,0.911553119069132,0,1,0.637999305116776,0.885238725640823,0.920031420549954,0.883913756809362,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.613147462530312,0.5,0,0,0.840387061207711,0,0.9949947631978,0,1,0.899462951500813,0.651976529632073,0.915377017939474,0.904867017751731,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.647600663040844,0.876787482699727,0,0,0.78990726798309,0.940916653361257,0.957233169733207,0,1,0.870433256912293,0.796571049724799,0.948375614680589,0.902654601887889,0.840909334773094,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.508031127379952,0.82167411662935,0,0,0.868065869888495,0.95238900172914,0.931894997899312,0,1,0.692229734791519,0.853497551519192,0.941062021207124,0.90438261494815,0.849970468991954,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.413901989758553,0.36218041963751,0,0,0.665719508672494,0.90349070474964,0.908167589235959,0,NA,0,0.602493053112456,0.936540469198593,0.882170233692988,0.518475408086967,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.652969104250074,0.72191597853193,0,0,0.885727020469486,0.937300850575321,0.93602506669667,0,NA,0.62512500666026,0.108758878779188,0.909906895000808,0.856386791172708,0.842387553379613,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0925909422892406,0.349351005419349,0,0,0.146052235662678,0.5,0.27073973792074,0,NA,0,0,0.5,0.483591025495684,0.349151872494466,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.23099582595575,0.475701503089672,0,0,0.758788539623538,0.935684168194779,0.938230677983797,0,1,0,0.372688124416524,0.921500880696103,0.885802261464108,0.851323208930121,0,0,0
