TR:KI008:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.601181472777115,0.899021411288278,0,0,0,0,0.752219256136759,0.764709882503823,0.822103128017457,1,0.551359364075211,0,0.982867815011049,0,0,0.842411609166024,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.625111160250055,0.389764157822833,0,0,0,0,0.408648746342971,0.502935554186727,0.584549362699833,0.453282285201425,0.617948711166424,0,0.256855834998193,0,0,0.5,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.477346516607842,0.555220127583345,0,0,0,0,0.196785495613591,0.5,0.283132742826847,0.296525108301845,0.370733936147406,0,0,0,0,0.799391340829646,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.704379211529483,0.0829254926352892,0,0,0,0,0.0671544003208203,0,0,0.580658058057271,0,0,0,0,0,0.760691214756376,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.963171809501688,0.0454126169271166,0,0,0,0,0.789800751278412,0,0,0.356262117291553,0.24645492503964,0,0.614585654636198,0,0,0.851090527511839,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.369307371553768,0.383980858377296,0,0,0,0,0.226728659685022,0,0.996672982541416,0.927905470183807,0.970216914301902,0,0,0,0,0.982671182341114,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,0.809762679835757,0,0,0,0,0.14149292388622,0,0.991215479975904,0.605320148970593,0.605257703444804,0,0,0,0,0.919774145448309,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.949344556908511,0.746253263368555,0,0,0,0,0.896521389547751,0,0.729211076755217,0.337415859187338,0.5,0,0,0,0,0.729540533518316,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.519886387543499,0.522999672937757,0,0,0,0,0.5,0.787053254467289,0.434009150426463,0.897583042930955,0.242725911850353,0,0.5,0,0,0,0
