TR:KI017:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,0,NA,0,0,0,0,0,0.919931455975163,0.783340191495677,0,NA,0.914887173553274,0,0.794325880910232,0,0.378510020443877
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0.5,0,0.51393969319077,0,0.240420180245552,0,0,0,0,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.0876227931791562,0,0,0,0,0.205743927214488,0,0.5,0,0,0,0,0,0,0.528254321930968
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.826394281611479,0,0.724838452447498,0,0,0,0,0.454278229803723,0.5,0.341687490987122,0,0.350787217275346,0.178858969743925,0,0.5,0,0.824937567166173
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.493767868533879,0,0,0,0,0,0,0.353667707905782,0.64688272612537,0,0,0.267357807297609,0.376208098095393,0,0,0,0.497653292599787
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.783406971063752,0,0,0,0,0,0.99717739395447,0,0,0.57259636229551,0.647980436930022,0,0.631608274024193,0,0.817908214851064
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.671788089223506,0,0,0,0,0,0.916059594342828,0.384614937268687,0.976276241337527,0.623449222026664,0,0,0.5,0,0.134272883314049,0,0.651316705179676
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.984079991720702,0,0.778564463460904,0,0,0,0.978025841804883,0.856346409081453,0.800261027934714,0.136809404865414,0,0.703836484955157,0.654749879761674,0,0.565147164478241,0,0.554565264573717
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.526662820133869,0,0,0,0,0,0.833127313976847,0.629932488541765,0,0.168079505594799,0,0.556700206884607,0.484752798288096,0,0.738974570687994,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.51259393594943,0,0.631992383630761,0,0,0,0.453705785491556,0.510670135483471,0,0.695000161693947,0,0.189652831446749,0,0,0.634427586117565,0,0.87772277546404
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.655871909111164,0,0.88005435793645,0,0,0,0.5,0,0.954616349760356,0,0,0.134408609280578,0.0398753630893926,0,0.388882621327638,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.819507790955657,0,0,0,0.539274512423022,0.835075500906657,0.73597232701433,0.536168172370995,0,0.853574556904942,0.872372098252299,0,0,0,0.815737049370697
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.986064430431854,0,0.879935672556081,0,0,0,0.986320416894173,0.958133823093836,0.0824435659060409,0,0,0.957581279986428,0.984765412323518,0,0.0887908517866206,0,0
