TR:UZ011:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.739249832820685,0.458529518550801,0.279213487541298,0.679691247220877,0.720827209594425,0.304959665454174,0.52456661742471,0,0,0.451959748477058,0.778618746262248,0.895102227859045,0.0743990087584107,0,0.618305242622819,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.723563690440858,0.5,0.428924568283474,0.413253112042963,0.524652696471987,0.0678571453018954,0.372480080622083,0,0,0.52650361256448,0.208757785383682,0.375095051330343,0.357439751811531,0,0.677668741396409,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.0751027432754986,0.449305148498189,0.698857619243612,0.5,0.611385709285189,0.330721154132414,0.140468341096419,0,0,0.995781228466116,0.281391184476446,0,0.15306996375351,0,0.421275504063229,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.745606919838534,1,0.606435568677622,0.973331728383496,0.898037073219768,0.857087564137873,0.519894491264475,0,0,0.714997131792086,0.5814471360405,0.432835692283725,0.709729144359219,0,0.713083775974955,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.701444095743888,1,0.5,0.154576352156562,0.361249108046715,0.0722662304167231,0.201388195428743,0,0,0.363801473567815,0.238843342950557,0.5,0.395323101155149,0,0.451929156891395,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.379870949242095,0.567863930151939,0.269412461125525,0.248673741960269,0,0.132688694034374,0.0788396644828706,0,0,NA,0.20841876513155,0.361583262408129,0.655275561304798,0,0.858118257641825,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,NA,0.210340882544825,0.382036029071292,0.19408296800819,0,0.033679675804657,0,0,0,0.411756706703457,0,0.139029149837311,0,0,NA,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.241257013869859,1,0.640801046406781,0,0.662665053152885,0.843046454283478,0.602400338978331,0,0,0.602992371755833,0.5,0.635547262940466,0.592387023358846,0,0.52406868671668,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.625763435827864,0.839382688963456,0.644155794234692,0.624412267077195,0.843334082573371,0.5,0.64531384895396,0,0,0.425636424265516,0.642133345237447,0.659399463982069,0.866836920843835,0,0.532158556647907,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.116238633898855,0.407408526970138,0.641918456694601,0,0.646421016713737,0.546777671997338,0.641972363077026,0,0,0.389932842688391,0.438408780742148,0.449626088752461,0.789637528553502,0,0.266120914708948,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0.0500950325265186,0,0.117088980575878,0,0,0,0,NA,0.456786670232569,0.352734337013174,0,0,0.694870906785209,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.0502574664026483,0.415787665243572,0.529234926756982,0.901687101063572,0.802772100133206,0.671694043958195,0.5,0,0,0.5,0.810861612815579,0.803110398685633,0.216962845233082,0,0.583602742447975,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.818845336748917,0.671345488725476,0.44750251226123,0.874404596067981,0.784462000635009,0.769598123761058,0.715081625582748,0,0,0.858011246800713,0.825805539198285,0.887979703137182,0.744913506753466,0,0.512974192838366,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.0323593058587802,0.634066423293235,0.944320587418977,0,0.920569756221756,0.697320534483914,0,0,0.970315955751178,0.869032751510105,0.887831754624689,0,0,0.317357670253572,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.604797800199682,0.142454273906491,0.112837413648223,0.731165945493395,0.338301808989398,0.786535858375919,0.668781871997258,0,0,0.416921637769426,0.853841467956855,0.903608091570247,0.806449107686069,0,0.615337861871816,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.857501040043395,0.616907094544921,0.354339323502202,0.872777121163607,0.510047737320512,0.781988855046955,0.634310144522955,0,0,0.646324948523919,0.863155979027004,0.921724921313249,0.830115624055894,0,0.266120914708948,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.5,0.833234061219051,0.889896484277126,0.866707844998272,0.5,0.798331901357019,0.27547545984335,0,0,0.676994007150827,0.811718739773248,0.815654727259598,0.620650276417255,0,0.480579511295926,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.707342253784739,0.352382091646716,0.368270698782884,0.799517354952134,0,0.714916733890761,0.828059754282079,0,0,0.372176492285386,0.833776885495939,0.851911725534813,0.5,0,0.177275488384017,0
