TR:UZ012:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.481027032320173,1,0,0.259949497426652,0.826008582921262,0,0.797218887828805,0.637748206947702,0.478947579773871,0,0,0.874560369794483,0.894633269047541,0,0,0,1
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.606975100007183,0,0.419027724365707,0.5,0,0.16610601533938,0.250369843242787,0,0,0,0.467043231574893,0.449359944513948,0,0,0,0.484097121597819
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,0.531093230028868,0,0.921419444233721,0,0,0,0.5,0.330440334764404,0,0,0,0,0,0,0,1
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.470725582289848,0,0.476333533728431,0,0,0,0,0.52020217303028,0,0,0,0,0,0,0,0.5
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.255603106579045,0.392587203528166,0,0.858701365237059,0,0,0,0.569956509509234,0.242433069114265,0,0,0.5,0.5,0,0,0,0.810821062713821
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.323173579780686,0,0.5,0.485910822647618,0,0,0.475609100973919,0.986978959883567,0,0,0,0.461578252342733,0,0,0,0.404285542337123
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,NA,0,0.978935577915922,0.5167351148723,0,0.459061501143693,0.721362365827821,0.986552927334257,0,0,0.597803725832525,0.554192904691527,0,0,0,1
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.98234773108264,1,0,0.711413216211346,0,0,0.96389996953031,0.384529607510152,0.949246273267003,0,0,0,0,0,0,0,0.609483937551643
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.518279572919639,0.555809364446354,0,0.408692278719853,0.283508744014261,0,0.5,0.456225244774036,0.865067165462595,0,0,0.549817282856435,0.557036173234777,0,0,0,0.706966038930056
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.873139652361258,NA,0,0.76031777677689,0,0,0.5431162610874,0.697883350087758,0.591051878712361,0,0,0,0,0,0,0,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.67860542120787,NA,0,1,0.568263318745636,0,0,0.231920247675383,NA,0,0,0.758716325165308,0.574828469317866,0,0,0,0.401424631308463
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.348785257365317,0.461147234799484,0,0.576532025863112,0.894771016738736,0,0.807225034707506,0.829675254191401,0,0,0,0.863028890115601,0.855056671496825,0,0,0,0.495898648893411
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.922700634054101,1,0,0.457976416088334,0.662088109213588,0,0.934194229303401,0.865601835743962,0.532083304294491,0,0,0.943219266504466,0.957022245438579,0,0,0,0.397950595165263
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.940901374825487,0.385661422269886,0,0.105158468326364,0.947346288085536,0,0.978986805591299,0.769444728307251,0.523207559988924,0,0,0,0.821884844354309,0,0,0,0.545753236696674
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.56875204872943,1,0,0.731549595247899,0.767651246249707,0,0.912091163921778,0.834065788854516,0.956298855248499,0,0,0.933071115725656,0.927033573142069,0,0,0,0.927792913622867
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.524371204369015,0.257277877005369,0,0.402657876229549,0.909280131466552,0,0.922425312719115,0.778915337312713,0.704273157789221,0,0,0.920680592689336,0.932883388458381,0,0,0,0.480813175364475
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.549475172539007,0.418376742422524,0,0.813640240383005,0.651842591617542,0,0.70545245428794,0.435874465068112,0,0,0,0.72204974287238,0.344720561199569,0,0,0,0.327479508174635
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.790710540437061,0.644615372318363,0,0.256152374041679,0.674730254775556,0,0.761921483827409,0.902509792363514,0,0,0,0.901808075120108,0.871330775701395,0,0,0,0.159763208234684
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.178342456461787,0,0.340718602776845,0,0,0,0.0453138521102142,0,0,0,0,0,0,0,0,0.0619676236918131
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.426229825110791,0.398202258373862,0,0.392787297702504,0,0,0.204359535014594,0.47874764724446,0,0,0,0,0.136179277304727,0,0,0,0.159628119611139
