TR:UZ003:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.745264407216808,0.5,0.854901140035601,0,0.0831345734493886,0.969274177365993,0.979379192643346,0.575044627665912,0.738470915152083,0.719792653459498,0.656626977574158
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.131806228291302,0,0.5,0,0.569388285120335,0.353709242855008,0.5,0,0,0.921939983116712,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.162631586427035,0.556989509214008,0,0,0.598643174756838,0,0,0,0,0,0.889555159933453
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.558291591518863,0,0.300599009915251,0,0.504860954754732,0,0,0.5,0.72480931255453,0.150133843547,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.5,0.344463184576226,0,0,0.59489451905462,0.5,0.396936745092979,0.368084336088718,0.546011501787775,0.898046718003226,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.0802811850382958,0.154053445992988,0.994995324202061,0,0.972222527333948,0,0.377036272664783,0.328557596482278,0.328117915509069,0.981574349845217,0.5
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0.613262397063732,0.967368434315033,0,0.607817376363062,0,0,0,0.657832608276526,0.5,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.802612602478509,0.988448855909447,0.995850694609853,0,0.982249051960798,0.953854678404333,0.85868603979584,0,0.99577911469371,0.991401109149953,0.960471049862483
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.516048531057541,0.714917466054959,0.706050200602656,0,0,0.592121849637891,0.568338215484753,0.680936413848588,0.831688307145343,0.822342439722417,0.677080108650476
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.445950882802418,0.228895308854109,0.664819554782578,0,0.0438161327725294,0,0,0.736343601431059,0.463273078206609,0,0.602966096136085
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.215012693586757,0.284867628035317,0.977134170660912,0,0.993871992986004,0.823631531469299,0.512554508106666,0.241064161041833,0.272492549523526,0.424237902269367,0.611132663730601
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.443210470577368,0.65851727856716,0.162604969595249,0,0,0.7316738899277,0.799868712395107,0.747509869191649,0.5,0,0.740596487691562
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.947141407431053,0.944496588851018,0.407825142476229,0,0,0.978822141063399,0.985745014250901,0.755169065884885,0.691228250757319,0,0.180045591351561
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.980110644488458,0.888277209407155,0.722060627092128,0,0.633716360630306,0.983739741075252,0.989259691832153,0,0,0,0.938281521674125
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.893717188695043,0.931080613578209,0.967730335436166,0,0.209039092697689,0.936997159885339,0.962319220942772,0.540740431753254,0.977509118510141,0.921614250506167,0.674843993323418
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.890288323682836,0.809417979437625,0.832828824602671,0,0.750046770430174,0.96346821148656,0.959976731405157,0.683457443006301,0.80751437413667,0.840147802462949,0.864962946466839
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0.355782734573309,0.0958371818992876,0,0,0,0,0,0.0359918294571928,0.363628051305367,0.79244335213343,0
